Date,Open,High,Low,Close,detail,dt_percent,Volume
2015:06:04,1187.358,1191.078,1183.734,1188.061,0.703,6,23210
2015:06:03,1207.208,1207.628,1185.614,1187.358,-19.85,-164,36235
2015:06:02,1205.972,1208.74,1202.949,1207.208,1.236,10,10224
2015:06:01,1206.256,1215.07,1201.617,1205.972,-0.284,-2,24368
2015:05:29,1209.864,1212.882,1201.594,1206.256,-3.608,-30,22509
2015:05:28,1207.822,1213.608,1203.367,1209.864,2.042,17,27825
2015:05:27,1225.464,1226.053,1205.833,1207.822,-17.642,-144,29376
2015:05:26,1224.068,1232.473,1221.742,1225.464,1.396,11,21148
2015:05:25,1221.138,1226.34,1211.179,1224.068,2.93,24,26734
2015:05:22,1215.747,1227.698,1212.476,1221.138,5.391,44,32668
2015:05:21,1193.92,1219.038,1191.341,1215.747,21.827,183,35083
2015:05:20,1184,1197.372,1180.794,1193.92,9.92,84,22710
2015:05:19,1188.41,1191.921,1178.97,1184,-4.41,-37,19297
2015:05:18,1184.566,1194.022,1181.695,1188.41,3.844,32,37422
2015:05:15,1192.22,1192.974,1178.947,1184.566,-7.654,-64,27900
2015:05:14,1193.327,1197.778,1188.376,1192.22,-1.107,-9,29662
2015:05:13,1188.413,1199.992,1185.807,1193.327,4.914,41,22781
2015:05:12,1178.468,1192.956,1177.84,1188.413,9.945,84,24991
2015:05:11,1184.393,1185.315,1170.193,1178.468,-5.925,-50,27919
2015:05:08,1204.668,1207.679,1177.148,1184.393,-20.275,-168,43636
2015:05:07,1212.112,1214.122,1201.484,1204.668,-7.444,-61,38375
2015:05:06,1202.052,1215.187,1199.292,1212.112,10.06,84,31127
2015:05:05,1179.482,1207.371,1178.767,1202.052,22.57,191,32399
2015:05:04,1194.043,1196.104,1175.384,1179.482,-14.561,-122,30144
2015:05:01,1187.076,1198.096,1184.464,1194.043,6.967,59,25126
2015:04:30,1202.497,1205.069,1185.808,1187.076,-15.421,-128,29059
2015:04:29,1195.806,1204.376,1193.206,1202.497,6.691,56,19049
2015:04:28,1204.42,1209.47,1191.508,1195.806,-8.614,-72,30278
2015:04:27,1198.59,1207.988,1197.532,1204.42,5.83,49,31912
2015:04:24,1202.603,1209.232,1194.861,1198.59,-4.013,-33,37475
2015:04:23,1192.806,1204.726,1188.982,1202.603,9.797,82,30457
2015:04:22,1198.805,1201.617,1184.1,1192.806,-5.999,-50,37347
2015:04:21,1207.75,1209.648,1196.472,1198.805,-8.945,-74,24466
2015:04:20,1194.846,1210.88,1193.334,1207.75,12.904,108,25403
2015:04:17,1202.61,1203.572,1192.725,1194.846,-7.764,-65,23584
2015:04:16,1209.192,1212.497,1197.574,1202.61,-6.582,-54,33387
2015:04:15,1214.84,1215.92,1207.616,1209.192,-5.648,-46,20300
2015:04:14,1203.206,1224.31,1203.206,1214.84,11.634,97,28937
2015:04:13,1202.704,1203.206,1202.055,1203.206,0.502,4,2000
2015:04:10,1204.091,1207.44,1195.012,1202.704,-1.387,-12,27970
2015:04:09,1183.644,1208.715,1180.99,1204.091,20.447,173,29151
2015:04:08,1186.158,1190.888,1178.55,1183.644,-2.514,-21,28313
2015:04:07,1198.812,1199.912,1182.522,1186.158,-12.654,-106,23900
2015:04:06,1204.785,1206.374,1192.68,1198.812,-5.973,-50,29787
2015:04:03,1195.41,1220,1194.626,1204.785,9.375,78,40080
2015:04:02,1193.314,1199.789,1186.804,1195.41,2.096,18,27363
2015:04:01,1189.494,1195.172,1185.508,1193.314,3.82,32,28792
2015:03:31,1182.61,1191.722,1179.412,1189.494,6.884,58,33088
2015:03:30,1171.208,1188.067,1168.891,1182.61,11.402,97,34072
2015:03:27,1167.686,1178.013,1159.74,1171.208,3.522,30,46904
2015:03:26,1149.531,1175.922,1146.044,1167.686,18.155,158,53708
2015:03:25,1154.73,1160.112,1142.758,1149.531,-5.199,-45,30977
2015:03:24,1158.6,1164.194,1150.464,1154.73,-3.87,-33,22181
2015:03:23,1153.716,1161.888,1151.548,1158.6,4.884,42,25848
2015:03:20,1155.284,1166.751,1148.625,1153.716,-1.568,-14,34066
2015:03:19,1161.831,1165.328,1147.66,1155.284,-6.547,-56,29562
2015:03:18,1167.284,1170.608,1155.186,1161.831,-5.453,-47,35264
2015:03:17,1167.337,1175.507,1165.946,1167.284,-0.053,0,20811
2015:03:16,1198.389,1200.782,1163.884,1167.337,-31.052,-259,48468
2015:03:13,1200.342,1209.563,1196.612,1198.389,-1.953,-16,25167
2015:03:12,1203.82,1209.089,1198.367,1200.342,-3.478,-29,29093
2015:03:11,1207.046,1214.92,1195.488,1203.82,-3.226,-27,35543
2015:03:10,1213.14,1223.353,1204.778,1207.046,-6.094,-50,33782
2015:03:09,1209.356,1219.485,1204.545,1213.14,3.784,31,61393
2015:03:06,1205.015,1220.115,1203.703,1209.356,4.341,36,76205
2015:03:05,1200.599,1211.916,1200.129,1205.015,4.416,37,55641
2015:03:04,1201.898,1204.64,1190.39,1200.599,-1.299,-11,89875
2015:03:03,1201.618,1210.522,1190.568,1201.898,0.28,2,84777
2015:03:02,1206.794,1215.562,1198.176,1201.618,-5.176,-43,90084
2015:02:27,1212.476,1223.152,1205.474,1206.794,-5.682,-47,87462
2015:02:26,1209.858,1213.676,1197.654,1212.476,2.618,22,86068
2015:02:25,1231.182,1234.079,1203.865,1209.858,-21.324,-173,89861
2015:02:24,1229.776,1237.151,1227.6,1231.182,1.406,11,38236
2015:02:23,1222.064,1235.076,1221.83,1229.776,7.712,63,63762
2015:02:20,1218.732,1233.256,1216.884,1222.064,3.332,27,84843
2015:02:19,1233.507,1238.89,1216.657,1218.732,-14.775,-120,71209
2015:02:18,1239.106,1245.959,1230.988,1233.507,-5.599,-45,70049
2015:02:17,1234.459,1243.79,1234.352,1239.106,4.647,38,54789
2015:02:16,1264.778,1268.9,1228.376,1234.459,-30.319,-240,146732
2015:02:13,1269.155,1274.482,1256.197,1264.778,-4.377,-34,103801
2015:02:12,1260.355,1272.987,1256.682,1269.155,8.8,70,134326
2015:02:11,1274.271,1286.192,1255.604,1260.355,-13.916,-109,144176
2015:02:10,1283.956,1283.956,1266.328,1274.271,-9.685,-75,105815
2015:02:09,1257.546,1284.859,1257.168,1283.956,26.41,210,117436
2015:02:06,1284.44,1286.033,1251.904,1257.546,-26.894,-209,164829
2015:02:05,1292.106,1293.805,1279.692,1284.44,-7.666,-59,107075
2015:02:04,1281.332,1297.696,1272.344,1292.106,10.774,84,124753
2015:02:03,1294.714,1299.38,1275.934,1281.332,-13.382,-103,126478
2015:02:02,1302.584,1302.88,1284.414,1294.714,-7.87,-60,104939
2015:01:30,1293.182,1307.792,1279.324,1302.584,9.402,73,175619
2015:01:29,1295.212,1305.737,1284.658,1293.182,-2.03,-16,150683
2015:01:28,1277.036,1297.219,1274.148,1295.212,18.176,142,137680
2015:01:27,1280.197,1281.784,1272.101,1277.036,-3.161,-25,81307
2015:01:26,1262.595,1282.174,1255.084,1280.197,17.602,139,240772
2015:01:23,1228.537,1266.896,1226.138,1262.595,34.058,277,353476
2015:01:22,1230.634,1244.554,1225.085,1228.537,-2.097,-17,174509
2015:01:21,1233.637,1244.386,1227.292,1230.634,-3.003,-24,127627
2015:01:20,1223.334,1235.982,1217.618,1233.637,10.303,84,88693
2015:01:19,1208.949,1224.304,1206.939,1223.334,14.385,119,112945
2015:01:16,1211.577,1216.862,1204.502,1208.949,-2.628,-22,77179
2015:01:15,1218.675,1219.448,1208.968,1211.577,-7.098,-58,103660
2015:01:14,1204.766,1223.276,1201.797,1218.675,13.909,115,127740
2015:01:13,1188.773,1207.662,1178.311,1204.766,15.993,135,69349
2015:01:12,1182.789,1195.137,1167.624,1188.773,5.984,51,31203
2015:01:09,1200.53,1203.925,1181.938,1182.789,-17.741,-148,17717
2015:01:08,1183.253,1211.008,1180.766,1200.53,17.277,146,106075
2015:01:07,1196.531,1197.704,1178.976,1183.253,-13.278,-111,73694
2015:01:06,1174.576,1199.26,1174.576,1196.531,21.955,187,107400
2015:01:05,1176.614,1181.23,1172.916,1174.576,-2.038,-17,37770
2015:01:02,1176.296,1185.094,1172.646,1176.614,0.318,3,78204
2015:01:01,1195.666,1203.674,1170.802,1176.296,-19.37,-162,106258
2014:12:31,1198.616,1201.478,1193.714,1195.666,-2.95,-25,79095
2014:12:30,1189.842,1214.058,1188.523,1198.616,8.774,74,141042
2014:12:29,1196.988,1203.102,1183.268,1189.842,-7.146,-60,232913
2014:12:26,1193.278,1223.669,1187.465,1196.988,3.71,31,274968
2014:12:25,1222.462,1224.377,1190.805,1193.278,-29.184,-239,129410
2014:12:24,1227.866,1228.34,1214.353,1222.462,-5.404,-44,110830
2014:12:23,1226.315,1232.944,1216.02,1227.866,1.551,13,84406
2014:12:22,1231.154,1238.352,1224.786,1226.315,-4.839,-39,76535
2014:12:19,1203.378,1238.385,1199.445,1231.154,27.776,231,90807
2014:12:18,1192.046,1208.994,1187.154,1203.378,11.332,95,46212
2014:12:17,1205.235,1207.786,1186.042,1192.046,-13.189,-109,67636
2014:12:16,1209.515,1213.606,1201.244,1205.235,-4.28,-35,61898
2014:12:15,1198.432,1215.356,1194.057,1209.515,11.083,92,55729
2014:12:12,1211.994,1213.184,1191.934,1198.432,-13.562,-112,76487
2014:12:11,1167.046,1221.444,1142.784,1211.994,44.948,385,163945
2014:12:10,1190.956,1194.012,1165.249,1167.046,-23.91,-201,61755
2014:12:09,1197.876,1199.812,1185.723,1190.956,-6.92,-58,42601
2014:12:08,1200.664,1202.667,1194.896,1197.876,-2.788,-23,29125
2014:12:05,1197.11,1203.098,1190.418,1200.664,3.554,30,51956
2014:12:04,1201.524,1204.486,1192.894,1197.11,-4.414,-37,40993
2014:12:03,1193.722,1208.087,1186.909,1201.524,7.802,65,73025
2014:12:02,1182.572,1197.342,1176.923,1193.722,11.15,94,78391
2014:12:01,1196.82,1202.377,1175.326,1182.572,-14.248,-119,226178
2014:11:28,1186.46,1204.863,1183.528,1196.82,10.36,87,149236
2014:11:27,1189.108,1194.462,1181.562,1186.46,-2.648,-22,186841
2014:11:26,1162.642,1193.828,1146.862,1189.108,26.466,228,264127
2014:11:25,1162.874,1168.73,1153.857,1162.642,-0.232,-2,148842
2014:11:24,1163.965,1170.309,1157.338,1162.874,-1.091,-9,135034
2014:11:21,1151.92,1173.486,1146.17,1163.965,12.045,105,184129
2014:11:20,1177.585,1178.764,1147.394,1151.92,-25.665,-218,137185
2014:11:19,1142.052,1178.964,1131.306,1177.585,35.533,311,231033
2014:11:18,1140.514,1149.771,1138.134,1142.052,1.538,13,139815
2014:11:17,1168.3,1169.816,1137.78,1140.514,-27.786,-238,196970
2014:11:14,1165.648,1175.8,1164.046,1168.3,2.652,23,90975
2014:11:13,1173.157,1173.974,1161.608,1165.648,-7.509,-64,98699
2014:11:12,1198.908,1202.883,1161.098,1173.157,-25.751,-215,182206
2014:11:11,1211.82,1216.94,1195.968,1198.908,-12.912,-107,86979
2014:11:10,1228.55,1230.734,1208.484,1211.82,-16.73,-136,51908
2014:11:07,1226.674,1235.824,1222.507,1228.55,1.876,15,65632
2014:11:06,1231.204,1232.072,1225.609,1226.674,-4.53,-37,37514
2014:11:05,1231.838,1234.515,1228.634,1231.204,-0.634,-5,41203
2014:11:04,1241.383,1244.71,1226.396,1231.838,-9.545,-77,70270
2014:11:03,1248.969,1250.047,1240.573,1241.383,-7.586,-61,62840
2014:10:31,1246.812,1255.398,1245.367,1248.969,2.157,17,85129
2014:10:30,1238.582,1248.749,1234.638,1246.812,8.23,66,49288
2014:10:29,1239.044,1241.796,1231.814,1238.582,-0.462,-4,70056
2014:10:28,1241.848,1245.384,1235.21,1239.044,-2.804,-23,143299
2014:10:27,1232.728,1249.823,1222.026,1241.848,9.12,74,192199
2014:10:24,1235.85,1238.537,1230.97,1232.728,-3.122,-25,65745
2014:10:23,1223.059,1237.77,1223.059,1235.85,12.791,105,67803
2014:10:22,1224.442,1225.574,1217.478,1223.059,-1.383,-11,83316
2014:10:21,1221.146,1233.562,1219.042,1224.442,3.296,27,89790
2014:10:20,1208.926,1224.378,1204.989,1221.146,12.22,101,100409
2014:10:17,1207.296,1213.476,1202.914,1208.926,1.63,14,101959
2014:10:16,1191.29,1209.153,1183.106,1207.296,16.006,134,73509
2014:10:15,1214.466,1215.515,1190.077,1191.29,-23.176,-191,100286
2014:10:14,1213.79,1223.212,1208.79,1214.466,0.676,6,103774
2014:10:13,1208.127,1219.428,1204.834,1213.79,5.663,47,95748
2014:10:10,1215.754,1220.214,1204.453,1208.127,-7.627,-63,111736
2014:10:09,1218.319,1223.423,1214.963,1215.754,-2.565,-21,50378
2014:10:08,1221.655,1231.502,1212.36,1218.319,-3.336,-27,74067
2014:10:07,1216.963,1224.787,1207,1221.655,4.692,39,101166
2014:10:06,1223.485,1226.3,1215.741,1216.963,-6.522,-53,60157
2014:10:03,1215.146,1235.312,1213.95,1223.485,8.339,69,70458
2014:10:02,1215.764,1220.608,1208.177,1215.146,-0.618,-5,62283
2014:10:01,1225.062,1228.684,1213.836,1215.764,-9.298,-76,103786
2014:09:30,1223.417,1228.1,1215.586,1225.062,1.645,13,75049
2014:09:29,1235.556,1239.579,1221.5,1223.417,-12.139,-98,89603
2014:09:26,1233.342,1242.012,1231.772,1235.556,2.214,18,46766
2014:09:25,1229.414,1238.656,1225.67,1233.342,3.928,32,40804
2014:09:24,1240.916,1241.881,1227.634,1229.414,-11.502,-93,53032
2014:09:23,1249.826,1250.628,1234.952,1240.916,-8.91,-71,65041
2014:09:22,1255.346,1257.839,1243.921,1249.826,-5.52,-44,52621
2014:09:19,1255.396,1258.321,1247.537,1255.346,-0.05,0,46053
2014:09:18,1269.11,1271.91,1251.531,1255.396,-13.714,-108,35467
2014:09:17,1261.562,1273.966,1257.259,1269.11,7.548,60,50414
2014:09:16,1269.3,1277.374,1260.666,1261.562,-7.738,-61,76716
2014:09:15,1265.442,1271.641,1261.224,1269.3,3.858,30,43776
2014:09:12,1287.226,1287.916,1262.527,1265.442,-21.784,-169,58964
2014:09:11,1287.584,1289.994,1285.026,1287.226,-0.358,-3,12465
2014:09:10,1289.666,1291.398,1283.436,1287.584,-2.082,-16,30117
2014:09:09,1282.828,1296.722,1282.158,1289.666,6.838,53,50033
2014:09:08,1281.418,1287.409,1280.133,1282.828,1.41,11,24826
2014:09:05,1276.918,1291.096,1275.256,1281.418,4.5,35,44571
2014:09:04,1281.142,1281.705,1269.184,1276.918,-4.224,-33,25946
2014:09:03,1276.921,1283.144,1274.364,1281.142,4.221,33,37376
2014:09:02,1291.75,1292.131,1273.055,1276.921,-14.829,-115,53305
2014:09:01,1295.758,1298.368,1287.818,1291.75,-4.008,-31,32664
2014:08:29,1298.441,1302.558,1293.968,1295.758,-2.683,-21,27493
2014:08:28,1305.024,1305.024,1295.708,1298.441,-6.583,-50,29921
2014:08:27,1313.412,1315.256,1292.283,1305.024,-8.388,-64,126072
2014:08:26,1312.679,1319.826,1308.83,1313.412,0.733,6,91756
2014:08:25,1309.614,1315.188,1304.799,1312.679,3.065,23,64128
2014:08:22,1308.578,1317.964,1305.73,1309.614,1.036,8,52145
2014:08:21,1309.878,1311.692,1305.169,1308.578,-1.3,-10,45260
2014:08:20,1312.72,1322.912,1305.682,1309.878,-2.842,-22,112312
2014:08:19,1305.818,1314.564,1301.908,1312.72,6.902,53,80663
2014:08:18,1289.009,1309.609,1287.734,1305.818,16.809,130,114769
2014:08:15,1288.23,1294.019,1282.499,1289.009,0.779,6,92286
2014:08:14,1294.486,1295.504,1286.206,1288.23,-6.256,-48,63013
2014:08:13,1282.916,1297.615,1280.206,1294.486,11.57,90,128540
2014:08:12,1296.08,1297.48,1281.016,1282.916,-13.164,-102,118130
2014:08:11,1299.313,1303.865,1291.998,1296.08,-3.233,-25,117279
2014:08:08,1303.871,1312.315,1296.176,1299.313,-4.558,-35,122127
2014:08:07,1306.378,1309.39,1301.38,1303.871,-2.507,-19,99064
2014:08:06,1293.569,1309.244,1291.001,1306.378,12.809,99,82941
2014:08:05,1304.622,1305.412,1287.842,1293.569,-11.053,-85,129065
2014:08:04,1306.458,1311.351,1303.154,1304.622,-1.836,-14,69927
2014:08:01,1312.605,1315.826,1301.632,1306.458,-6.147,-47,109834
2014:07:31,1311.174,1318.398,1307.39,1312.605,1.431,11,71918
2014:07:30,1319.138,1324.784,1304.578,1311.174,-7.964,-60,111050
2014:07:29,1299.43,1324.691,1297.676,1319.138,19.708,152,160414
2014:07:28,1293.747,1303.84,1292.734,1299.43,5.683,44,90774
2014:07:25,1307.324,1313.836,1292.284,1293.747,-13.577,-104,138663
2014:07:24,1337.936,1339.861,1303.05,1307.324,-30.612,-229,167035
2014:07:23,1335.851,1339.39,1333.698,1337.936,2.085,16,64005
2014:07:22,1327.948,1345.361,1324.345,1335.851,7.903,60,116759
2014:07:21,1319.216,1332.754,1317.8,1327.948,8.732,66,86532
2014:07:18,1319.935,1324.913,1313.523,1319.216,-0.719,-5,65426
2014:07:17,1320.308,1321.086,1311.942,1319.935,-0.373,-3,55243
2014:07:16,1319.486,1323.293,1318.819,1320.308,0.822,6,37327
2014:07:15,1326.726,1327.717,1308.906,1319.486,-7.24,-55,102276
2014:07:14,1326.152,1332.128,1321.302,1326.726,0.574,4,65115
2014:07:11,1327.149,1333.303,1323.602,1326.152,-0.997,-8,88041
2014:07:10,1315.417,1329.628,1310.491,1327.149,11.732,89,76496
2014:07:09,1316.447,1322.386,1312.636,1315.417,-1.03,-8,89808
2014:07:08,1319.037,1319.981,1306.219,1316.447,-2.59,-20,116235
2014:07:07,1318.274,1325.002,1306.84,1319.037,0.763,6,95987
2014:07:04,1317.47,1326.052,1313.898,1318.274,0.804,6,89309
2014:07:03,1314.742,1318.61,1310.054,1317.47,2.728,21,88219
2014:07:02,1320.276,1322.086,1306.502,1314.742,-5.534,-42,148675
2014:07:01,1277.527,1321.589,1276.042,1320.276,42.749,335,151717
2014:06:30,1270.768,1278.595,1266.35,1277.527,6.759,53,77681
2014:06:27,1271.964,1273.445,1258.546,1270.768,-1.196,-9,83057
2014:06:26,1277.201,1285.046,1270.597,1271.964,-5.237,-41,97837
2014:06:25,1273.533,1278.084,1270.916,1277.201,3.668,29,72786
2014:06:24,1261.189,1274.919,1260.03,1273.533,12.344,98,90900
2014:06:23,1260.057,1265.358,1258.086,1261.189,1.132,9,48323
2014:06:20,1252.163,1263.908,1250.407,1260.057,7.894,63,61980
2014:06:19,1253.124,1257.169,1251.638,1252.163,-0.961,-8,57613
2014:06:18,1253.673,1257.966,1245.852,1253.124,-0.549,-4,106037
2014:06:17,1244.026,1258.07,1241.076,1253.673,9.647,78,101976
2014:06:16,1244.977,1249.098,1242.995,1244.026,-0.951,-8,60191
2014:06:13,1243.737,1247.871,1240.374,1244.977,1.24,10,70293
2014:06:12,1249.669,1250.996,1241.058,1243.737,-5.932,-47,128573
2014:06:11,1255.704,1260.532,1242.292,1249.669,-6.035,-48,175400
2014:06:10,1258.112,1260.688,1251.462,1255.704,-2.408,-19,174654
2014:06:09,1264.664,1267.258,1256.014,1258.112,-6.552,-52,158075
2014:06:06,1292.602,1293.481,1264.417,1264.664,-27.938,-216,233727
2014:06:05,1292.368,1294.322,1290.866,1292.602,0.234,2,66459
2014:06:04,1294.124,1295.639,1286.718,1292.368,-1.756,-14,139185
2014:06:03,1292.003,1303.858,1290.14,1294.124,2.121,16,181448
2014:06:02,1294.238,1296.332,1283.382,1292.003,-2.235,-17,168087
2014:05:30,1293.08,1297.034,1286.008,1294.238,1.158,9,189305
2014:05:29,1293.218,1305.575,1289.433,1293.08,-0.138,-1,162082
2014:05:28,1296.198,1298.392,1287.798,1293.218,-2.98,-23,157188
2014:05:27,1306.044,1307.256,1290.922,1296.198,-9.846,-75,209684
2014:05:26,1293.641,1309.194,1291.622,1306.044,12.403,96,155653
2014:05:23,1295.801,1298.878,1289.113,1293.641,-2.16,-17,172986
2014:05:22,1288.777,1304.072,1277.631,1295.801,7.024,55,167463
2014:05:21,1289.412,1294.529,1285.562,1288.777,-0.635,-5,145077
2014:05:20,1289.878,1295.535,1284.933,1289.412,-0.466,-4,199570
2014:05:19,1308.17,1314.706,1286.618,1289.878,-18.292,-140,219189
2014:05:16,1310.02,1314.178,1304.417,1308.17,-1.85,-14,162090
2014:05:15,1299.661,1315.704,1299.513,1310.02,10.359,80,191950
2014:05:14,1284.262,1304.826,1273.726,1299.661,15.399,120,268796
2014:05:13,1291.45,1293.033,1277.368,1284.262,-7.188,-56,129483
2014:05:12,1296.034,1298.298,1284.962,1291.45,-4.584,-35,137116
2014:05:09,1296.665,1301.504,1286.376,1296.034,-0.631,-5,89257
2014:05:08,1302.879,1306.628,1292.092,1296.665,-6.214,-48,82669
2014:05:07,1293.348,1305.168,1290.472,1302.879,9.531,74,95436
2014:05:06,1283.626,1298.874,1268.602,1293.348,9.722,76,163319
2014:05:05,1283.946,1289.127,1280.992,1283.626,-0.32,-2,74510
2014:05:02,1289.966,1292.974,1276.496,1283.946,-6.02,-47,91437
2014:05:01,1295.79,1302.036,1281.975,1289.966,-5.824,-45,152585
2014:04:30,1295.074,1295.877,1295.074,1295.79,0.716,6,1000
2014:04:29,1302.584,1304.304,1293.195,1295.074,-7.51,-58,84046
2014:04:28,1302.847,1307.138,1293.616,1302.584,-0.263,-2,129250
2014:04:25,1328.236,1328.336,1282.236,1302.847,-25.389,-191,170295
2014:04:24,1318.612,1331.26,1318.612,1328.236,9.624,73,90025
2014:04:23,1319.022,1323.979,1314.112,1318.612,-0.41,-3,83225
2014:04:22,1311.868,1324.66,1310.884,1319.022,7.154,55,111201
2014:04:21,1308.628,1315.221,1300.985,1311.868,3.24,25,119844
2014:04:18,1297.12,1314.476,1296.5,1308.628,11.508,89,79206
2014:04:17,1303.422,1304.235,1295.74,1297.12,-6.302,-48,44069
2014:04:16,1286.672,1307,1284.299,1303.422,16.75,130,121143
2014:04:15,1289.796,1293.989,1281.763,1286.672,-3.124,-24,96781
2014:04:14,1278.946,1294.615,1278.694,1289.796,10.85,85,82628
2014:04:11,1284.006,1288.132,1277.827,1278.946,-5.06,-39,87791
2014:04:10,1294.972,1298.63,1282.466,1284.006,-10.966,-85,110817
2014:04:09,1291.332,1298.86,1285.803,1294.972,3.64,28,157909
2014:04:08,1304.643,1306.932,1289.18,1291.332,-13.311,-102,156336
2014:04:07,1311.19,1316.494,1298.794,1304.643,-6.547,-50,142094
2014:04:04,1308.893,1317.442,1305.664,1311.19,2.297,18,135402
2014:04:03,1334.569,1335.383,1307.984,1308.893,-25.676,-192,168112
2014:04:02,1327.94,1342.568,1327.73,1334.569,6.629,50,130874
2014:04:01,1329.654,1334.718,1320.579,1327.94,-1.714,-13,166828
2014:03:31,1355.672,1359.798,1327.709,1329.654,-26.018,-192,199089
2014:03:28,1367.349,1367.958,1350.852,1355.672,-11.677,-85,143101
2014:03:27,1383.248,1392.324,1361.998,1367.349,-15.899,-115,150914
2014:03:26,1370.341,1388.125,1368.002,1383.248,12.907,94,170098
2014:03:25,1366.826,1375.088,1364.655,1370.341,3.515,26,135169
2014:03:24,1348.848,1371.028,1345.52,1366.826,17.978,133,166167
2014:03:21,1339.782,1352.656,1337.814,1348.848,9.066,68,117712
2014:03:20,1340.082,1344.72,1328.152,1339.782,-0.3,-2,118917
2014:03:19,1350.807,1353.085,1327.812,1340.082,-10.725,-79,181486
2014:03:18,1336.921,1353.853,1331.27,1350.807,13.886,104,110474
2014:03:17,1334.486,1341.946,1332.732,1336.921,2.435,18,89639
2014:03:14,1350.59,1352.664,1331.35,1334.486,-16.104,-119,146386
2014:03:13,1326.561,1354.85,1326.561,1350.59,24.029,181,169287
2014:03:12,1331.082,1333.401,1319.643,1326.561,-4.521,-34,127103
2014:03:11,1330.626,1336.292,1323.879,1331.082,0.456,3,110885
2014:03:10,1340.64,1345.49,1322.617,1330.626,-10.014,-75,137673
2014:03:07,1337.11,1343.714,1331.362,1340.64,3.53,26,99357
2014:03:06,1324.296,1339.063,1318.806,1337.11,12.814,97,140510
2014:03:05,1322.866,1328.732,1316.122,1324.296,1.43,11,104591
2014:03:04,1311.658,1325.179,1307.482,1322.866,11.208,85,142472
2014:03:03,1322.048,1322.978,1308.929,1311.658,-10.39,-79,135282
2014:02:28,1328.799,1332.308,1312.708,1322.048,-6.751,-51,155213
2014:02:27,1318.834,1329.964,1318.617,1328.799,9.965,76,103640
2014:02:26,1302.865,1321.43,1299.948,1318.834,15.969,123,175679
2014:02:25,1291.18,1303.092,1286.381,1302.865,11.685,90,141659
2014:02:24,1291.313,1296.432,1284.09,1291.18,-0.133,-1,132291
2014:02:21,1274.846,1293.974,1273.855,1291.313,16.467,129,190191
2014:02:20,1267.418,1278.072,1265.174,1274.846,7.428,59,116431
2014:02:19,1258.215,1272.222,1256.302,1267.418,9.203,73,173752
2014:02:18,1257.878,1267.062,1252.909,1258.215,0.337,3,140522
2014:02:17,1254.567,1274.558,1252.51,1257.878,3.311,26,167057
2014:02:14,1257.557,1261.08,1247.23,1254.567,-2.99,-24,133058
2014:02:13,1244.476,1266.44,1240.886,1257.557,13.081,105,169266
2014:02:12,1243.808,1255.054,1238.594,1244.476,0.668,5,156873
2014:02:11,1267.473,1268.719,1238.123,1243.808,-23.665,-187,177565
2014:02:10,1256.855,1270.28,1249.078,1267.473,10.618,84,196054
2014:02:07,1257.152,1261.862,1248.939,1256.855,-0.297,-2,139322
2014:02:06,1269.884,1279.29,1252.154,1257.152,-12.732,-100,194740
2014:02:05,1264.111,1272.733,1256.997,1269.884,5.773,46,177074
2014:02:04,1237.208,1265.647,1231.696,1264.111,26.903,217,174726
2014:02:03,1241.444,1243.784,1236.02,1237.208,-4.236,-34,78231
2014:01:31,1254.936,1255.91,1235.72,1241.444,-13.492,-108,121610
2014:01:30,1253.87,1262.408,1252.677,1254.936,1.066,9,56285
2014:01:29,1242.456,1255.046,1237.908,1253.87,11.414,92,121556
2014:01:28,1241.879,1245.443,1236.48,1242.456,0.577,5,96393
2014:01:27,1245.062,1245.378,1234.29,1241.879,-3.183,-26,124917
2014:01:24,1253.192,1255.444,1241.865,1245.062,-8.13,-65,134043
2014:01:23,1248.31,1255.251,1243.79,1253.192,4.882,39,125239
2014:01:22,1228.063,1249.106,1227.269,1248.31,20.247,165,180265
2014:01:21,1225.97,1231.662,1223.666,1228.063,2.093,17,121144
2014:01:20,1232.12,1232.588,1218.562,1225.97,-6.15,-50,182988
2014:01:17,1238.104,1245.408,1225.116,1232.12,-5.984,-48,143157
2014:01:16,1236.895,1248.486,1214.4,1238.104,1.209,10,176318
2014:01:15,1224.378,1240.478,1221.974,1236.895,12.517,102,173156
2014:01:14,1205.094,1230.961,1203.666,1224.378,19.284,160,210609
2014:01:13,1196.65,1214.888,1182.444,1205.094,8.444,71,164209
2014:01:10,1213.404,1216.304,1194.9,1196.65,-16.754,-138,126454
2014:01:09,1210.66,1219.074,1209.099,1213.404,2.744,23,127784
2014:01:08,1204.042,1216.021,1201.296,1210.66,6.618,55,98425
2014:01:07,1198.881,1205.656,1196.274,1204.042,5.161,43,67026
2014:01:06,1203.356,1206.342,1192.832,1198.881,-4.475,-37,136925
2014:01:03,1188.73,1207.671,1187.24,1203.356,14.626,123,178070
2014:01:02,1218.426,1226.7,1187.414,1188.73,-29.696,-244,289849
2014:01:01,1230.913,1244.762,1216.276,1218.426,-12.487,-101,249322
2013:12:31,1241.422,1248.202,1227.408,1230.913,-10.509,-85,183649
2013:12:30,1238.892,1252.128,1227.916,1241.422,2.53,20,168406
2013:12:27,1225.422,1238.962,1220.644,1238.892,13.47,110,146640
2013:12:26,1252.359,1257.08,1224.05,1225.422,-26.937,-215,178961
2013:12:25,1262.234,1263.467,1251.242,1252.359,-9.875,-78,152200
